strategy,budget,bin_left,bin_right,evaluated_pair_count,fraction
sample_t100_p098,100,0.9500000000000001,0.96,8,0.0001823943822530266
sample_t100_p098,100,0.96,0.97,1,2.2799297781628325e-05
sample_t100_p098,100,0.97,0.98,3,6.839789334488498e-05
sample_t100_p098,100,0.98,0.99,7,0.00015959508447139828
sample_t100_p098,100,0.99,1.0,15,0.0003419894667244249
sample_t100_p098,250,0.0,0.01,0,0.0
sample_t100_p098,250,0.01,0.02,0,0.0
sample_t100_p098,250,0.02,0.03,0,0.0
sample_t100_p098,250,0.03,0.04,0,0.0
sample_t100_p098,250,0.04,0.05,0,0.0
sample_t100_p098,250,0.05,0.06,0,0.0
sample_t100_p098,250,0.06,0.07,0,0.0
sample_t100_p098,250,0.07,0.08,0,0.0
sample_t100_p098,250,0.08,0.09,0,0.0
sample_t100_p098,250,0.09,0.1,0,0.0
sample_t100_p098,250,0.1,0.11,0,0.0
sample_t100_p098,250,0.11,0.12,0,0.0
sample_t100_p098,250,0.12,0.13,3,3.896609949344071e-05
sample_t100_p098,250,0.13,0.14,8,0.00010390959864917522
sample_t100_p098,250,0.14,0.15,30,0.00038966099493440706
sample_t100_p098,250,0.15,0.16,38,0.0004935705935835823
sample_t100_p098,250,0.16,0.17,57,0.0007403558903753734
sample_t100_p098,250,0.17,0.18,105,0.0013638134822704247
sample_t100_p098,250,0.18,0.19,204,0.002649694765553968
sample_t100_p098,250,0.19,0.2,280,0.0036368359527211326
sample_t100_p098,250,0.2,0.21,536,0.00696194310949474
sample_t100_p098,250,0.21,0.22,576,0.007481491102740615
sample_t100_p098,250,0.22,0.23,802,0.010416937264579816
sample_t100_p098,250,0.23,0.24,946,0.01228731004026497
sample_t100_p098,250,0.24,0.25,989,0.012845824133004287
sample_t100_p098,250,0.25,0.26,1592,0.020678010131185868
sample_t100_p098,250,0.26,0.27,1695,0.022015846213794
sample_t100_p098,250,0.27,0.28,1871,0.024301857384075854
sample_t100_p098,250,0.28,0.29,2199,0.028562150928692038
sample_t100_p098,250,0.29,0.3,2227,0.02892583452396415
sample_t100_p098,250,0.3,0.31,2669,0.03466683984933108
sample_t100_p098,250,0.31,0.32,2523,0.03277048967398363
sample_t100_p098,250,0.32,0.33,2978,0.038680348097155474
sample_t100_p098,250,0.33,0.34,2343,0.03043252370437719
sample_t100_p098,250,0.34,0.35000000000000003,2888,0.03751136511235225
sample_t100_p098,250,0.35000000000000003,0.36,2641,0.03430315625405897
sample_t100_p098,250,0.36,0.37,2713,0.035238342641901545
sample_t100_p098,250,0.37,0.38,2478,0.03218599818158202
sample_t100_p098,250,0.38,0.39,2539,0.03297830887128198
sample_t100_p098,250,0.39,0.4,2060,0.02675672165216262
sample_t100_p098,250,0.4,0.41000000000000003,2581,0.03352383426419015
sample_t100_p098,250,0.41000000000000003,0.42,2206,0.028653071827510066
sample_t100_p098,250,0.42,0.43,2031,0.026380049357059357
sample_t100_p098,250,0.43,0.44,2079,0.027003506948954408
sample_t100_p098,250,0.44,0.45,1727,0.0224314846083907
sample_t100_p098,250,0.45,0.46,1935,0.025133134173269255
sample_t100_p098,250,0.46,0.47000000000000003,1761,0.022873100402649695
sample_t100_p098,250,0.47000000000000003,0.48,1548,0.020106507338615406
sample_t100_p098,250,0.48,0.49,1712,0.022236654110923498
sample_t100_p098,250,0.49,0.5,996,0.012936745031822315
sample_t100_p098,250,0.5,0.51,1941,0.025211066372256136
sample_t100_p098,250,0.51,0.52,1295,0.01682036628133524
sample_t100_p098,250,0.52,0.53,1169,0.015183790102610728
sample_t100_p098,250,0.53,0.54,1120,0.01454734381088453
sample_t100_p098,250,0.54,0.55,940,0.012209377841278088
sample_t100_p098,250,0.55,0.56,940,0.012209377841278088
sample_t100_p098,250,0.56,0.5700000000000001,918,0.011923626444992856
sample_t100_p098,250,0.5700000000000001,0.58,719,0.009338875178594623
sample_t100_p098,250,0.58,0.59,779,0.010118197168463437
sample_t100_p098,250,0.59,0.6,557,0.007234705805948824
sample_t100_p098,250,0.6,0.61,727,0.009442784777243798
sample_t100_p098,250,0.61,0.62,603,0.007832185998181583
sample_t100_p098,250,0.62,0.63,542,0.007039875308481621
sample_t100_p098,250,0.63,0.64,579,0.007520457202234056
sample_t100_p098,250,0.64,0.65,493,0.006403429016755423
sample_t100_p098,250,0.65,0.66,480,0.006234575918950513
sample_t100_p098,250,0.66,0.67,452,0.0058708923236784
sample_t100_p098,250,0.67,0.68,418,0.005429276529419405
sample_t100_p098,250,0.68,0.6900000000000001,389,0.005052604234316145
sample_t100_p098,250,0.6900000000000001,0.7000000000000001,326,0.00423431614495389
sample_t100_p098,250,0.7000000000000001,0.71,330,0.0042862709442784775
sample_t100_p098,250,0.71,0.72,244,0.003169242758799844
sample_t100_p098,250,0.72,0.73,236,0.0030653331601506687
sample_t100_p098,250,0.73,0.74,282,0.0036628133523834263
sample_t100_p098,250,0.74,0.75,184,0.00238992076893103
sample_t100_p098,250,0.75,0.76,241,0.0031302766593064033
sample_t100_p098,250,0.76,0.77,167,0.002169112871801533
sample_t100_p098,250,0.77,0.78,156,0.002026237173658917
sample_t100_p098,250,0.78,0.79,105,0.0013638134822704247
sample_t100_p098,250,0.79,0.8,96,0.0012469151837901026
sample_t100_p098,250,0.8,0.81,126,0.0016365761787245096
sample_t100_p098,250,0.81,0.8200000000000001,94,0.0012209377841278088
sample_t100_p098,250,0.8200000000000001,0.8300000000000001,75,0.0009741524873360176
sample_t100_p098,250,0.8300000000000001,0.84,89,0.0011559942849720744
sample_t100_p098,250,0.84,0.85,97,0.0012599038836212495
sample_t100_p098,250,0.85,0.86,95,0.0012339264839589558
sample_t100_p098,250,0.86,0.87,99,0.0012858812832835433
sample_t100_p098,250,0.87,0.88,73,0.0009481750876737239
sample_t100_p098,250,0.88,0.89,45,0.0005844914924016106
sample_t100_p098,250,0.89,0.9,27,0.00035069489544096636
sample_t100_p098,250,0.9,0.91,44,0.0005715027925704637
sample_t100_p098,250,0.91,0.92,20,0.000259773996622938
sample_t100_p098,250,0.92,0.93,39,0.0005065592934147292
sample_t100_p098,250,0.93,0.9400000000000001,15,0.00019483049746720353
sample_t100_p098,250,0.9400000000000001,0.9500000000000001,13,0.00016885309780490974
sample_t100_p098,250,0.9500000000000001,0.96,12,0.00015586439797376283
sample_t100_p098,250,0.96,0.97,3,3.896609949344071e-05
sample_t100_p098,250,0.97,0.98,8,0.00010390959864917522
sample_t100_p098,250,0.98,0.99,7,9.092089881802831e-05
sample_t100_p098,250,0.99,1.0,15,0.00019483049746720353
sample_t100_p098,500,0.0,0.01,0,0.0
sample_t100_p098,500,0.01,0.02,0,0.0
sample_t100_p098,500,0.02,0.03,0,0.0
sample_t100_p098,500,0.03,0.04,0,0.0
sample_t100_p098,500,0.04,0.05,0,0.0
sample_t100_p098,500,0.05,0.06,0,0.0
sample_t100_p098,500,0.06,0.07,0,0.0
sample_t100_p098,500,0.07,0.08,0,0.0
sample_t100_p098,500,0.08,0.09,2,2.0769941740313418e-05
sample_t100_p098,500,0.09,0.1,2,2.0769941740313418e-05
sample_t100_p098,500,0.1,0.11,1,1.0384970870156709e-05
sample_t100_p098,500,0.11,0.12,18,0.00018692947566282078
sample_t100_p098,500,0.12,0.13,13,0.00013500462131203723
sample_t100_p098,500,0.13,0.14,23,0.00023885433001360432
sample_t100_p098,500,0.14,0.15,43,0.0004465537474167385
sample_t100_p098,500,0.15,0.16,68,0.0007061780191706562
sample_t100_p098,500,0.16,0.17,116,0.0012046566209381782
sample_t100_p098,500,0.17,0.18,187,0.0019419895527193047
sample_t100_p098,500,0.18,0.19,374,0.0038839791054386093
sample_t100_p098,500,0.19,0.2,419,0.0043513027945956614
sample_t100_p098,500,0.2,0.21,710,0.007373329317811264
sample_t100_p098,500,0.21,0.22,758,0.007871807919578786
sample_t100_p098,500,0.22,0.23,1111,0.011537702636744104
sample_t100_p098,500,0.23,0.24,1194,0.01239965521896711
sample_t100_p098,500,0.24,0.25,1321,0.013718546519477013
sample_t100_p098,500,0.25,0.26,1999,0.02075955676944326
sample_t100_p098,500,0.26,0.27,2098,0.021787668885588776
sample_t100_p098,500,0.27,0.28,2184,0.022680776380422252
sample_t100_p098,500,0.28,0.29,2663,0.027655177427227316
sample_t100_p098,500,0.29,0.3,2692,0.027956341582461863
sample_t100_p098,500,0.3,0.31,3232,0.03356422585234648
sample_t100_p098,500,0.31,0.32,3161,0.032826892920565356
sample_t100_p098,500,0.32,0.33,3581,0.037188580686031175
sample_t100_p098,500,0.33,0.34,2937,0.030500659445650256
sample_t100_p098,500,0.34,0.35000000000000003,3559,0.03696011132688773
sample_t100_p098,500,0.35000000000000003,0.36,3334,0.03462349288110247
sample_t100_p098,500,0.36,0.37,3456,0.035890459327261585
sample_t100_p098,500,0.37,0.38,3193,0.033159211988410375
sample_t100_p098,500,0.38,0.39,3052,0.031694931095718276
sample_t100_p098,500,0.39,0.4,2556,0.02654398554412055
sample_t100_p098,500,0.4,0.41000000000000003,3191,0.03313844204667006
sample_t100_p098,500,0.41000000000000003,0.42,2813,0.029212923057750823
sample_t100_p098,500,0.42,0.43,2495,0.02591050232104099
sample_t100_p098,500,0.43,0.44,2589,0.02688668958283572
sample_t100_p098,500,0.44,0.45,2215,0.02300271047739711
sample_t100_p098,500,0.45,0.46,2493,0.025889732379300676
sample_t100_p098,500,0.46,0.47000000000000003,2313,0.024020437622672468
sample_t100_p098,500,0.47000000000000003,0.48,1974,0.020499932497689343
sample_t100_p098,500,0.48,0.49,2102,0.0218292087690694
sample_t100_p098,500,0.49,0.5,1245,0.012929288733345102
sample_t100_p098,500,0.5,0.51,2449,0.02543279366101378
sample_t100_p098,500,0.51,0.52,1645,0.017083277081407788
sample_t100_p098,500,0.52,0.53,1406,0.014601269043440333
sample_t100_p098,500,0.53,0.54,1425,0.01479858348997331
sample_t100_p098,500,0.54,0.55,1206,0.012524274869408991
sample_t100_p098,500,0.55,0.56,1222,0.012690434403331499
sample_t100_p098,500,0.56,0.5700000000000001,1155,0.011994641355031
sample_t100_p098,500,0.5700000000000001,0.58,933,0.00968917782185621
sample_t100_p098,500,0.58,0.59,951,0.00987610729751903
sample_t100_p098,500,0.59,0.6,680,0.007061780191706562
sample_t100_p098,500,0.6,0.61,937,0.009730717705336837
sample_t100_p098,500,0.61,0.62,725,0.007529103880863614
sample_t100_p098,500,0.62,0.63,710,0.007373329317811264
sample_t100_p098,500,0.63,0.64,685,0.007113705046057346
sample_t100_p098,500,0.64,0.65,607,0.006303677318185122
sample_t100_p098,500,0.65,0.66,566,0.005877893512508697
sample_t100_p098,500,0.66,0.67,550,0.0057117339785861905
sample_t100_p098,500,0.67,0.68,499,0.005182100464208198
sample_t100_p098,500,0.68,0.6900000000000001,500,0.005192485435078355
sample_t100_p098,500,0.6900000000000001,0.7000000000000001,384,0.003987828814140176
sample_t100_p098,500,0.7000000000000001,0.71,422,0.0043824577072061315
sample_t100_p098,500,0.71,0.72,325,0.0033751155328009307
sample_t100_p098,500,0.72,0.73,295,0.0030635664066962294
sample_t100_p098,500,0.73,0.74,306,0.003177801086267953
sample_t100_p098,500,0.74,0.75,214,0.002222383766213536
sample_t100_p098,500,0.75,0.76,264,0.0027416323097213713
sample_t100_p098,500,0.76,0.77,213,0.002211998795343379
sample_t100_p098,500,0.77,0.78,192,0.001993914407070088
sample_t100_p098,500,0.78,0.79,127,0.001318891300509902
sample_t100_p098,500,0.79,0.8,102,0.0010592670287559844
sample_t100_p098,500,0.8,0.81,136,0.0014123560383413124
sample_t100_p098,500,0.81,0.8200000000000001,106,0.001100806912236611
sample_t100_p098,500,0.8200000000000001,0.8300000000000001,91,0.0009450323491842606
sample_t100_p098,500,0.8300000000000001,0.84,100,0.001038497087015671
sample_t100_p098,500,0.84,0.85,110,0.001142346795717238
sample_t100_p098,500,0.85,0.86,109,0.0011319618248470814
sample_t100_p098,500,0.86,0.87,103,0.001069651999626141
sample_t100_p098,500,0.87,0.88,80,0.0008307976696125367
sample_t100_p098,500,0.88,0.89,54,0.0005607884269884623
sample_t100_p098,500,0.89,0.9,31,0.000321934096974858
sample_t100_p098,500,0.9,0.91,48,0.000498478601767522
sample_t100_p098,500,0.91,0.92,23,0.00023885433001360432
sample_t100_p098,500,0.92,0.93,40,0.00041539883480626837
sample_t100_p098,500,0.93,0.9400000000000001,16,0.00016615953392250734
sample_t100_p098,500,0.9400000000000001,0.9500000000000001,13,0.00013500462131203723
sample_t100_p098,500,0.9500000000000001,0.96,16,0.00016615953392250734
sample_t100_p098,500,0.96,0.97,2,2.0769941740313418e-05
sample_t100_p098,500,0.97,0.98,7,7.269479609109697e-05
sample_t100_p098,500,0.98,0.99,8,8.307976696125367e-05
sample_t100_p098,500,0.99,1.0,18,0.00018692947566282078
sample_t100_p098,1000,0.0,0.01,0,0.0
sample_t100_p098,1000,0.01,0.02,0,0.0
sample_t100_p098,1000,0.02,0.03,0,0.0
sample_t100_p098,1000,0.03,0.04,0,0.0
sample_t100_p098,1000,0.04,0.05,0,0.0
sample_t100_p098,1000,0.05,0.06,0,0.0
sample_t100_p098,1000,0.06,0.07,0,0.0
sample_t100_p098,1000,0.07,0.08,0,0.0
sample_t100_p098,1000,0.08,0.09,2,1.8325758686409617e-05
sample_t100_p098,1000,0.09,0.1,3,2.7488638029614427e-05
sample_t100_p098,1000,0.1,0.11,2,1.8325758686409617e-05
sample_t100_p098,1000,0.11,0.12,24,0.00021990910423691542
sample_t100_p098,1000,0.12,0.13,19,0.00017409470752089137
sample_t100_p098,1000,0.13,0.14,21,0.00019242046620730099
sample_t100_p098,1000,0.14,0.15,65,0.0005955871573083126
sample_t100_p098,1000,0.15,0.16,87,0.0007971705028588183
sample_t100_p098,1000,0.16,0.17,129,0.0011820114352734203
sample_t100_p098,1000,0.17,0.18,220,0.002015833455505058
sample_t100_p098,1000,0.18,0.19,388,0.0035551971851634657
sample_t100_p098,1000,0.19,0.2,488,0.004471485119483947
sample_t100_p098,1000,0.2,0.21,792,0.007257000439818208
sample_t100_p098,1000,0.21,0.22,978,0.008961295997654302
sample_t100_p098,1000,0.22,0.23,1316,0.012058349215657528
sample_t100_p098,1000,0.23,0.24,1544,0.014147485705908224
sample_t100_p098,1000,0.24,0.25,1592,0.014587303914382056
sample_t100_p098,1000,0.25,0.26,2399,0.021981747544348337
sample_t100_p098,1000,0.26,0.27,2406,0.02204588769975077
sample_t100_p098,1000,0.27,0.28,2630,0.024098372672628647
sample_t100_p098,1000,0.28,0.29,3133,0.028707300982260667
sample_t100_p098,1000,0.29,0.3,3290,0.03014587303914382
sample_t100_p098,1000,0.3,0.31,3799,0.034809778624835065
sample_t100_p098,1000,0.31,0.32,3599,0.032977202756194104
sample_t100_p098,1000,0.32,0.33,4136,0.03789766896349509
sample_t100_p098,1000,0.33,0.34,3360,0.030787274593168157
sample_t100_p098,1000,0.34,0.35000000000000003,3953,0.03622086204368861
sample_t100_p098,1000,0.35000000000000003,0.36,3722,0.0341042369154083
sample_t100_p098,1000,0.36,0.37,3935,0.03605593021551092
sample_t100_p098,1000,0.37,0.38,3518,0.032235009529394516
sample_t100_p098,1000,0.38,0.39,3469,0.031786028441577484
sample_t100_p098,1000,0.39,0.4,2932,0.0268655622342765
sample_t100_p098,1000,0.4,0.41000000000000003,3585,0.03284892244538924
sample_t100_p098,1000,0.41000000000000003,0.42,3020,0.027671895616478523
sample_t100_p098,1000,0.42,0.43,2765,0.025335361383961297
sample_t100_p098,1000,0.43,0.44,2888,0.026462395543175487
sample_t100_p098,1000,0.44,0.45,2500,0.022907198358012023
sample_t100_p098,1000,0.45,0.46,2818,0.02582099398915115
sample_t100_p098,1000,0.46,0.47000000000000003,2511,0.023007990030787275
sample_t100_p098,1000,0.47000000000000003,0.48,2113,0.01936116405219176
sample_t100_p098,1000,0.48,0.49,2238,0.020506523970092363
sample_t100_p098,1000,0.49,0.5,1455,0.013331989444362997
sample_t100_p098,1000,0.5,0.51,2783,0.025500293212138984
sample_t100_p098,1000,0.51,0.52,1818,0.016658114645946343
sample_t100_p098,1000,0.52,0.53,1602,0.014678932707814103
sample_t100_p098,1000,0.53,0.54,1632,0.014953819088110248
sample_t100_p098,1000,0.54,0.55,1310,0.012003371939598299
sample_t100_p098,1000,0.55,0.56,1400,0.012828031080486732
sample_t100_p098,1000,0.56,0.5700000000000001,1371,0.012562307579533792
sample_t100_p098,1000,0.5700000000000001,0.58,1099,0.010070004398182085
sample_t100_p098,1000,0.58,0.59,1091,0.009996701363436446
sample_t100_p098,1000,0.59,0.6,756,0.006927136783462835
sample_t100_p098,1000,0.6,0.61,1004,0.009199530860577627
sample_t100_p098,1000,0.61,0.62,766,0.007018765576894883
sample_t100_p098,1000,0.62,0.63,759,0.00695462542149245
sample_t100_p098,1000,0.63,0.64,745,0.0068263451106875825
sample_t100_p098,1000,0.64,0.65,665,0.006093314763231198
sample_t100_p098,1000,0.65,0.66,618,0.005662659434100572
sample_t100_p098,1000,0.66,0.67,625,0.005726799589503006
sample_t100_p098,1000,0.67,0.68,558,0.0051128866735082835
sample_t100_p098,1000,0.68,0.6900000000000001,549,0.00503042075941944
sample_t100_p098,1000,0.6900000000000001,0.7000000000000001,404,0.0037018032546547426
sample_t100_p098,1000,0.7000000000000001,0.71,442,0.004049992669696525
sample_t100_p098,1000,0.71,0.72,347,0.0031795191320920686
sample_t100_p098,1000,0.72,0.73,303,0.002776352440991057
sample_t100_p098,1000,0.73,0.74,322,0.0029504471485119485
sample_t100_p098,1000,0.74,0.75,234,0.0021441137663099252
sample_t100_p098,1000,0.75,0.76,266,0.002437325905292479
sample_t100_p098,1000,0.76,0.77,225,0.002061647852221082
sample_t100_p098,1000,0.77,0.78,187,0.0017134584371792992
sample_t100_p098,1000,0.78,0.79,127,0.0011636856765870106
sample_t100_p098,1000,0.79,0.8,97,0.0008887992962908664
sample_t100_p098,1000,0.8,0.81,147,0.0013469432634511068
sample_t100_p098,1000,0.81,0.8200000000000001,120,0.001099545521184577
sample_t100_p098,1000,0.8200000000000001,0.8300000000000001,108,0.0009895909690661193
sample_t100_p098,1000,0.8300000000000001,0.84,105,0.0009621023310365049
sample_t100_p098,1000,0.84,0.85,120,0.001099545521184577
sample_t100_p098,1000,0.85,0.86,127,0.0011636856765870106
sample_t100_p098,1000,0.86,0.87,110,0.001007916727752529
sample_t100_p098,1000,0.87,0.88,76,0.0006963788300835655
sample_t100_p098,1000,0.88,0.89,65,0.0005955871573083126
sample_t100_p098,1000,0.89,0.9,28,0.00025656062160973463
sample_t100_p098,1000,0.9,0.91,40,0.00036651517372819235
sample_t100_p098,1000,0.91,0.92,26,0.00023823486292332504
sample_t100_p098,1000,0.92,0.93,44,0.0004031666911010116
sample_t100_p098,1000,0.93,0.9400000000000001,16,0.00014660606949127694
sample_t100_p098,1000,0.9400000000000001,0.9500000000000001,16,0.00014660606949127694
sample_t100_p098,1000,0.9500000000000001,0.96,14,0.00012828031080486731
sample_t100_p098,1000,0.96,0.97,3,2.7488638029614427e-05
sample_t100_p098,1000,0.97,0.98,2,1.8325758686409617e-05
sample_t100_p098,1000,0.98,0.99,4,3.6651517372819234e-05
sample_t100_p098,1000,0.99,1.0,16,0.00014660606949127694
sample_t120_p0995,50,0.0,0.01,0,0.0
sample_t120_p0995,50,0.01,0.02,0,0.0
sample_t120_p0995,50,0.02,0.03,0,0.0
sample_t120_p0995,50,0.03,0.04,0,0.0
sample_t120_p0995,50,0.04,0.05,0,0.0
sample_t120_p0995,50,0.05,0.06,0,0.0
sample_t120_p0995,50,0.06,0.07,0,0.0
sample_t120_p0995,50,0.07,0.08,0,0.0
sample_t120_p0995,50,0.08,0.09,0,0.0
sample_t120_p0995,50,0.09,0.1,0,0.0
sample_t120_p0995,50,0.1,0.11,0,0.0
sample_t120_p0995,50,0.11,0.12,0,0.0
sample_t120_p0995,50,0.12,0.13,1,4.321147696828278e-05
sample_t120_p0995,50,0.13,0.14,0,0.0
sample_t120_p0995,50,0.14,0.15,3,0.00012963443090484831
sample_t120_p0995,50,0.15,0.16,3,0.00012963443090484831
sample_t120_p0995,50,0.16,0.17,8,0.00034569181574626223
sample_t120_p0995,50,0.17,0.18,29,0.0012531328320802004
sample_t120_p0995,50,0.18,0.19,32,0.001382767262985049
sample_t120_p0995,50,0.19,0.2,69,0.0029815919108115117
sample_t120_p0995,50,0.2,0.21,124,0.005358223144067064
sample_t120_p0995,50,0.21,0.22,148,0.00639529859130585
sample_t120_p0995,50,0.22,0.23,202,0.00872871834759312
sample_t120_p0995,50,0.23,0.24,269,0.011623887304468066
sample_t120_p0995,50,0.24,0.25,249,0.01075965776510241
sample_t120_p0995,50,0.25,0.26,355,0.015340074323740386
sample_t120_p0995,50,0.26,0.27,381,0.016463572724915738
sample_t120_p0995,50,0.27,0.28,421,0.01819203180364705
sample_t120_p0995,50,0.28,0.29,498,0.02151931553020482
sample_t120_p0995,50,0.29,0.3,560,0.024198427102238355
sample_t120_p0995,50,0.3,0.31,626,0.027050384582145016
sample_t120_p0995,50,0.31,0.32,663,0.02864920922997148
sample_t120_p0995,50,0.32,0.33,803,0.03469881600553107
sample_t120_p0995,50,0.33,0.34,639,0.027612133782732695
sample_t120_p0995,50,0.34,0.35000000000000003,811,0.03504450782127733
sample_t120_p0995,50,0.35000000000000003,0.36,784,0.0338777979431337
sample_t120_p0995,50,0.36,0.37,805,0.03478523895946763
sample_t120_p0995,50,0.37,0.38,768,0.03318641431164117
sample_t120_p0995,50,0.38,0.39,722,0.031198686371100164
sample_t120_p0995,50,0.39,0.4,638,0.02756892230576441
sample_t120_p0995,50,0.4,0.41000000000000003,817,0.035303776683087026
sample_t120_p0995,50,0.41000000000000003,0.42,662,0.0286059977530032
sample_t120_p0995,50,0.42,0.43,587,0.02536513698038199
sample_t120_p0995,50,0.43,0.44,623,0.02692075015124017
sample_t120_p0995,50,0.44,0.45,517,0.022340333592602193
sample_t120_p0995,50,0.45,0.46,634,0.02739607639789128
sample_t120_p0995,50,0.46,0.47000000000000003,538,0.023247774608936133
sample_t120_p0995,50,0.47000000000000003,0.48,477,0.020611874513870886
sample_t120_p0995,50,0.48,0.49,537,0.02320456313196785
sample_t120_p0995,50,0.49,0.5,266,0.011494252873563218
sample_t120_p0995,50,0.5,0.51,638,0.02756892230576441
sample_t120_p0995,50,0.51,0.52,372,0.01607466943220119
sample_t120_p0995,50,0.52,0.53,362,0.015642554662518366
sample_t120_p0995,50,0.53,0.54,360,0.0155561317085818
